data,produto,categoria,quantidade,preco,custo,promocao
2024-12-19,Pão na chapa,Lanches,78,6.0,1.5,0
2024-12-19,Sanduíche natural,Lanches,45,14.0,5.5,0
2024-12-19,Sonho,Doces,56,5.1,1.9,1
2024-12-19,Suco de laranja natural,Bebidas,50,9.0,3.0,0
2024-12-19,Torta de limão (fatia),Doces,48,11.0,3.5,0
2024-12-20,Baguete,Pães,52,8.0,2.6,0
2024-12-20,Bolo de cenoura (fatia),Doces,169,7.0,2.0,0
2024-12-20,Brigadeiro,Doces,165,3.0,0.9,0
2024-12-20,Coxinha,Salgados,235,7.5,2.3,0
2024-12-20,Croissant,Pães,92,7.0,2.4,0
2024-12-20,Empada de frango,Salgados,37,7.0,2.2,0
2024-12-20,Esfiha de carne,Salgados,138,6.5,2.0,0
2024-12-20,Misto quente,Lanches,81,9.0,3.0,0
2024-12-20,Pudim (fatia),Doces,36,10.0,3.2,0
2024-12-20,Pão de batata,Salgados,141,6.0,1.8,0
2024-12-20,Pão de forma caseiro,Pães,42,12.0,4.5,0
2024-12-20,Pão de queijo,Pães,159,3.5,1.1,0
2024-12-20,Pão francês,Pães,1195,0.9,0.3,0
2024-12-20,Pão na chapa,Lanches,115,6.0,1.5,0
2024-12-20,Sanduíche natural,Lanches,37,14.0,5.5,0
2024-12-20,Sonho,Doces,54,6.0,1.9,0
2024-12-20,Suco de laranja natural,Bebidas,154,9.0,3.0,0
2024-12-20,Torta de limão (fatia),Doces,79,11.0,3.5,0
2024-12-21,Baguete,Pães,56,8.0,2.6,0
2024-12-21,Bolo de cenoura (fatia),Doces,154,7.0,2.0,0
2024-12-21,Brigadeiro,Doces,325,3.0,0.9,0
2024-12-21,Coxinha,Salgados,131,7.5,2.3,0
2024-12-21,Croissant,Pães,73,7.0,2.4,0
2024-12-21,Empada de frango,Salgados,25,7.0,2.2,0
2024-12-21,Esfiha de carne,Salgados,42,6.5,2.0,0
2024-12-21,Misto quente,Lanches,73,9.0,3.0,0
2024-12-21,Pudim (fatia),Doces,71,10.0,3.2,0
2024-12-21,Pão de batata,Salgados,73,6.0,1.8,0
2024-12-21,Pão de forma caseiro,Pães,42,12.0,4.5,0
2024-12-21,Pão de queijo,Pães,244,3.5,1.1,0
2024-12-21,Pão francês,Pães,1418,0.9,0.3,0
2024-12-21,Pão na chapa,Lanches,209,6.0,1.5,0
2024-12-21,Sanduíche natural,Lanches,43,14.0,5.5,0
2024-12-21,Sonho,Doces,140,5.1,1.9,1
2024-12-21,Suco de laranja natural,Bebidas,92,9.0,3.0,0
2024-12-21,Torta de limão (fatia),Doces,61,11.0,3.5,0
2024-12-22,Baguete,Pães,64,8.0,2.6,0
2024-12-22,Bolo de cenoura (fatia),Doces,64,7.0,2.0,0
2024-12-22,Brigadeiro,Doces,140,3.0,0.9,0
2024-12-22,Coxinha,Salgados,107,7.5,2.3,0
2024-12-22,Croissant,Pães,89,7.0,2.4,0
2024-12-22,Empada de frango,Salgados,88,7.0,2.2,0
2024-12-22,Esfiha de carne,Salgados,97,6.5,2.0,0
2024-12-22,Misto quente,Lanches,86,9.0,3.0,0
2024-12-22,Pudim (fatia),Doces,59,10.0,3.2,0
2024-12-22,Pão de batata,Salgados,45,6.0,1.8,0
2024-12-22,Pão de forma caseiro,Pães,69,12.0,4.5,0
2024-12-22,Pão de queijo,Pães,334,3.5,1.1,0
2024-12-22,Pão francês,Pães,1476,0.9,0.3,0
2024-12-22,Pão na chapa,Lanches,298,6.0,1.5,0
2024-12-22,Sanduíche natural,Lanches,51,14.0,5.5,0
2024-12-22,Sonho,Doces,141,6.0,1.9,0
2024-12-22,Suco de laranja natural,Bebidas,170,9.0,3.0,0
2024-12-22,Torta de limão (fatia),Doces,71,11.0,3.5,0
2024-12-23,Baguete,Pães,56,8.0,2.6,0
2024-12-23,Bolo de cenoura (fatia),Doces,67,7.0,2.0,0
2024-12-23,Brigadeiro,Doces,58,3.0,0.9,0
2024-12-23,Coxinha,Salgados,219,7.5,2.3,0
2024-12-23,Croissant,Pães,44,7.0,2.4,0
2024-12-23,Empada de frango,Salgados,53,7.0,2.2,0
2024-12-23,Esfiha de carne,Salgados,83,6.5,2.0,0
2024-12-23,Misto quente,Lanches,105,9.0,3.0,0
2024-12-23,Pudim (fatia),Doces,59,8.5,3.2,1
2024-12-23,Pão de batata,Salgados,68,6.0,1.8,0
2024-12-23,Pão de forma caseiro,Pães,21,12.0,4.5,0
2024-12-23,Pão de queijo,Pães,160,3.5,1.1,0
2024-12-23,Pão francês,Pães,970,0.9,0.3,0
2024-12-23,Pão na chapa,Lanches,195,6.0,1.5,0
2024-12-23,Sanduíche natural,Lanches,82,14.0,5.5,0
2024-12-23,Sonho,Doces,97,6.0,1.9,0
2024-12-23,Suco de laranja natural,Bebidas,98,7.65,3.0,1
2024-12-23,Torta de limão (fatia),Doces,40,11.0,3.5,0
2024-12-24,Baguete,Pães,61,8.0,2.6,0
2024-12-24,Bolo de cenoura (fatia),Doces,61,7.0,2.0,0
2024-12-24,Brigadeiro,Doces,131,3.0,0.9,0
2024-12-24,Coxinha,Salgados,156,7.5,2.3,0
2024-12-24,Croissant,Pães,60,7.0,2.4,0
2024-12-24,Empada de frango,Salgados,85,7.0,2.2,0
2024-12-24,Esfiha de carne,Salgados,124,6.5,2.0,0
2024-12-24,Misto quente,Lanches,157,9.0,3.0,0
2024-12-24,Pudim (fatia),Doces,55,10.0,3.2,0
2024-12-24,Pão de batata,Salgados,86,6.0,1.8,0
2024-12-24,Pão de forma caseiro,Pães,80,12.0,4.5,0
2024-12-24,Pão de queijo,Pães,242,3.5,1.1,0
2024-12-24,Pão francês,Pães,882,0.9,0.3,0
2024-12-24,Pão na chapa,Lanches,147,6.0,1.5,0
2024-12-24,Sanduíche natural,Lanches,116,11.9,5.5,1
2024-12-24,Sonho,Doces,71,6.0,1.9,0
2024-12-24,Suco de laranja natural,Bebidas,89,9.0,3.0,0
2024-12-24,Torta de limão (fatia),Doces,29,11.0,3.5,0
2024-12-25,Baguete,Pães,101,8.0,2.6,0
2024-12-25,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2024-12-25,Brigadeiro,Doces,214,3.0,0.9,0
2024-12-25,Coxinha,Salgados,142,7.5,2.3,0
2024-12-25,Croissant,Pães,54,7.0,2.4,0
2024-12-25,Empada de frango,Salgados,47,7.0,2.2,0
2024-12-25,Esfiha de carne,Salgados,61,6.5,2.0,0
2024-12-25,Misto quente,Lanches,54,9.0,3.0,0
2024-12-25,Pudim (fatia),Doces,74,10.0,3.2,0
2024-12-25,Pão de batata,Salgados,32,6.0,1.8,0
2024-12-25,Pão de forma caseiro,Pães,44,12.0,4.5,0
2024-12-25,Pão de queijo,Pães,232,3.5,1.1,0
2024-12-25,Pão francês,Pães,1767,0.9,0.3,0
2024-12-25,Pão na chapa,Lanches,153,6.0,1.5,0
2024-12-25,Sanduíche natural,Lanches,20,14.0,5.5,0
2024-12-25,Sonho,Doces,135,6.0,1.9,0
2024-12-25,Suco de laranja natural,Bebidas,232,9.0,3.0,0
2024-12-25,Torta de limão (fatia),Doces,67,11.0,3.5,0
2024-12-26,Baguete,Pães,72,8.0,2.6,0
2024-12-26,Bolo de cenoura (fatia),Doces,87,7.0,2.0,0
2024-12-26,Brigadeiro,Doces,69,3.0,0.9,0
2024-12-26,Coxinha,Salgados,209,7.5,2.3,0
2024-12-26,Croissant,Pães,84,7.0,2.4,0
2024-12-26,Empada de frango,Salgados,59,7.0,2.2,0
2024-12-26,Esfiha de carne,Salgados,47,6.5,2.0,0
2024-12-26,Misto quente,Lanches,107,9.0,3.0,0
2024-12-26,Pudim (fatia),Doces,48,10.0,3.2,0
2024-12-26,Pão de batata,Salgados,60,6.0,1.8,0
2024-12-26,Pão de forma caseiro,Pães,34,12.0,4.5,0
2024-12-26,Pão de queijo,Pães,181,3.5,1.1,0
2024-12-26,Pão francês,Pães,1034,0.9,0.3,0
2024-12-26,Pão na chapa,Lanches,148,6.0,1.5,0
2024-12-26,Sanduíche natural,Lanches,66,14.0,5.5,0
2024-12-26,Sonho,Doces,100,6.0,1.9,0
2024-12-26,Suco de laranja natural,Bebidas,97,9.0,3.0,0
2024-12-26,Torta de limão (fatia),Doces,56,11.0,3.5,0
2024-12-27,Baguete,Pães,55,8.0,2.6,0
2024-12-27,Bolo de cenoura (fatia),Doces,73,7.0,2.0,0
2024-12-27,Brigadeiro,Doces,178,3.0,0.9,0
2024-12-27,Coxinha,Salgados,118,7.5,2.3,0
2024-12-27,Croissant,Pães,53,7.0,2.4,0
2024-12-27,Empada de frango,Salgados,62,7.0,2.2,0
2024-12-27,Esfiha de carne,Salgados,207,5.52,2.0,1
2024-12-27,Misto quente,Lanches,82,9.0,3.0,0
2024-12-27,Pudim (fatia),Doces,27,10.0,3.2,0
2024-12-27,Pão de batata,Salgados,43,6.0,1.8,0
2024-12-27,Pão de forma caseiro,Pães,45,12.0,4.5,0
2024-12-27,Pão de queijo,Pães,281,3.5,1.1,0
2024-12-27,Pão francês,Pães,1368,0.9,0.3,0
2024-12-27,Pão na chapa,Lanches,77,6.0,1.5,0
2024-12-27,Sanduíche natural,Lanches,43,14.0,5.5,0
2024-12-27,Sonho,Doces,102,6.0,1.9,0
2024-12-27,Suco de laranja natural,Bebidas,126,9.0,3.0,0
2024-12-27,Torta de limão (fatia),Doces,47,11.0,3.5,0
2024-12-28,Baguete,Pães,88,8.0,2.6,0
2024-12-28,Bolo de cenoura (fatia),Doces,68,7.0,2.0,0
2024-12-28,Brigadeiro,Doces,216,3.0,0.9,0
2024-12-28,Coxinha,Salgados,114,7.5,2.3,0
2024-12-28,Croissant,Pães,125,7.0,2.4,0
2024-12-28,Empada de frango,Salgados,39,7.0,2.2,0
2024-12-28,Esfiha de carne,Salgados,77,6.5,2.0,0
2024-12-28,Misto quente,Lanches,74,9.0,3.0,0
2024-12-28,Pudim (fatia),Doces,37,10.0,3.2,0
2024-12-28,Pão de batata,Salgados,48,6.0,1.8,0
2024-12-28,Pão de forma caseiro,Pães,65,12.0,4.5,0
2024-12-28,Pão de queijo,Pães,308,3.5,1.1,0
2024-12-28,Pão francês,Pães,1214,0.9,0.3,0
2024-12-28,Pão na chapa,Lanches,123,6.0,1.5,0
2024-12-28,Sanduíche natural,Lanches,15,14.0,5.5,0
2024-12-28,Sonho,Doces,103,6.0,1.9,0
2024-12-28,Suco de laranja natural,Bebidas,109,9.0,3.0,0
2024-12-28,Torta de limão (fatia),Doces,64,11.0,3.5,0
2024-12-29,Baguete,Pães,97,8.0,2.6,0
2024-12-29,Bolo de cenoura (fatia),Doces,85,7.0,2.0,0
2024-12-29,Brigadeiro,Doces,330,3.0,0.9,0
2024-12-29,Coxinha,Salgados,104,7.5,2.3,0
2024-12-29,Croissant,Pães,89,7.0,2.4,0
2024-12-29,Empada de frango,Salgados,58,7.0,2.2,0
2024-12-29,Esfiha de carne,Salgados,99,6.5,2.0,0
2024-12-29,Misto quente,Lanches,54,9.0,3.0,0
2024-12-29,Pudim (fatia),Doces,59,10.0,3.2,0
2024-12-29,Pão de batata,Salgados,48,6.0,1.8,0
2024-12-29,Pão de forma caseiro,Pães,47,12.0,4.5,0
2024-12-29,Pão de queijo,Pães,332,3.5,1.1,0
2024-12-29,Pão francês,Pães,1233,0.9,0.3,0
2024-12-29,Pão na chapa,Lanches,194,6.0,1.5,0
2024-12-29,Sanduíche natural,Lanches,53,14.0,5.5,0
2024-12-29,Sonho,Doces,77,6.0,1.9,0
2024-12-29,Suco de laranja natural,Bebidas,170,9.0,3.0,0
2024-12-29,Torta de limão (fatia),Doces,80,11.0,3.5,0
2024-12-30,Baguete,Pães,35,8.0,2.6,0
2024-12-30,Bolo de cenoura (fatia),Doces,42,7.0,2.0,0
2024-12-30,Brigadeiro,Doces,121,2.55,0.9,1
2024-12-30,Coxinha,Salgados,198,7.5,2.3,0
2024-12-30,Croissant,Pães,114,7.0,2.4,0
2024-12-30,Empada de frango,Salgados,43,7.0,2.2,0
2024-12-30,Esfiha de carne,Salgados,141,5.52,2.0,1
2024-12-30,Misto quente,Lanches,98,7.65,3.0,1
2024-12-30,Pudim (fatia),Doces,52,10.0,3.2,0
2024-12-30,Pão de batata,Salgados,144,6.0,1.8,0
2024-12-30,Pão de forma caseiro,Pães,39,12.0,4.5,0
2024-12-30,Pão de queijo,Pães,282,2.98,1.1,1
2024-12-30,Pão francês,Pães,1006,0.9,0.3,0
2024-12-30,Pão na chapa,Lanches,140,6.0,1.5,0
2024-12-30,Sanduíche natural,Lanches,33,14.0,5.5,0
2024-12-30,Sonho,Doces,61,6.0,1.9,0
2024-12-30,Suco de laranja natural,Bebidas,98,9.0,3.0,0
2024-12-30,Torta de limão (fatia),Doces,43,11.0,3.5,0
2024-12-31,Baguete,Pães,76,8.0,2.6,0
2024-12-31,Bolo de cenoura (fatia),Doces,71,7.0,2.0,0
2024-12-31,Brigadeiro,Doces,197,3.0,0.9,0
2024-12-31,Coxinha,Salgados,168,7.5,2.3,0
2024-12-31,Croissant,Pães,48,7.0,2.4,0
2024-12-31,Empada de frango,Salgados,61,7.0,2.2,0
2024-12-31,Esfiha de carne,Salgados,84,6.5,2.0,0
2024-12-31,Misto quente,Lanches,143,9.0,3.0,0
2024-12-31,Pudim (fatia),Doces,42,10.0,3.2,0
2024-12-31,Pão de batata,Salgados,55,6.0,1.8,0
2024-12-31,Pão de forma caseiro,Pães,44,12.0,4.5,0
2024-12-31,Pão de queijo,Pães,308,3.5,1.1,0
2024-12-31,Pão francês,Pães,1370,0.9,0.3,0
2024-12-31,Pão na chapa,Lanches,151,6.0,1.5,0
2024-12-31,Sanduíche natural,Lanches,51,14.0,5.5,0
2024-12-31,Sonho,Doces,150,6.0,1.9,0
2024-12-31,Suco de laranja natural,Bebidas,129,9.0,3.0,0
2024-12-31,Torta de limão (fatia),Doces,81,11.0,3.5,0
2025-01-01,Baguete,Pães,100,8.0,2.6,0
2025-01-01,Bolo de cenoura (fatia),Doces,119,7.0,2.0,0
2025-01-01,Brigadeiro,Doces,128,3.0,0.9,0
2025-01-01,Coxinha,Salgados,49,7.5,2.3,0
2025-01-01,Croissant,Pães,60,7.0,2.4,0
2025-01-01,Empada de frango,Salgados,53,7.0,2.2,0
2025-01-01,Esfiha de carne,Salgados,77,6.5,2.0,0
2025-01-01,Misto quente,Lanches,62,9.0,3.0,0
2025-01-01,Pudim (fatia),Doces,38,10.0,3.2,0
2025-01-01,Pão de batata,Salgados,123,6.0,1.8,0
2025-01-01,Pão de forma caseiro,Pães,46,12.0,4.5,0
2025-01-01,Pão de queijo,Pães,320,3.5,1.1,0
2025-01-01,Pão francês,Pães,1789,0.9,0.3,0
2025-01-01,Pão na chapa,Lanches,184,6.0,1.5,0
2025-01-01,Sanduíche natural,Lanches,28,14.0,5.5,0
2025-01-01,Sonho,Doces,70,6.0,1.9,0
2025-01-01,Suco de laranja natural,Bebidas,182,9.0,3.0,0
2025-01-01,Torta de limão (fatia),Doces,67,11.0,3.5,0
2025-01-02,Baguete,Pães,31,8.0,2.6,0
2025-01-02,Bolo de cenoura (fatia),Doces,58,7.0,2.0,0
2025-01-02,Brigadeiro,Doces,114,3.0,0.9,0
2025-01-02,Coxinha,Salgados,183,7.5,2.3,0
2025-01-02,Croissant,Pães,51,7.0,2.4,0
2025-01-02,Empada de frango,Salgados,43,7.0,2.2,0
2025-01-02,Esfiha de carne,Salgados,55,6.5,2.0,0
2025-01-02,Misto quente,Lanches,51,9.0,3.0,0
2025-01-02,Pudim (fatia),Doces,29,10.0,3.2,0
2025-01-02,Pão de batata,Salgados,66,6.0,1.8,0
2025-01-02,Pão de forma caseiro,Pães,19,12.0,4.5,0
2025-01-02,Pão de queijo,Pães,184,3.5,1.1,0
2025-01-02,Pão francês,Pães,1395,0.76,0.3,1
2025-01-02,Pão na chapa,Lanches,174,5.1,1.5,1
2025-01-02,Sanduíche natural,Lanches,40,14.0,5.5,0
2025-01-02,Sonho,Doces,75,6.0,1.9,0
2025-01-02,Suco de laranja natural,Bebidas,89,9.0,3.0,0
2025-01-02,Torta de limão (fatia),Doces,35,9.35,3.5,1
2025-01-03,Baguete,Pães,42,8.0,2.6,0
2025-01-03,Bolo de cenoura (fatia),Doces,47,7.0,2.0,0
2025-01-03,Brigadeiro,Doces,116,3.0,0.9,0
2025-01-03,Coxinha,Salgados,184,7.5,2.3,0
2025-01-03,Croissant,Pães,86,7.0,2.4,0
2025-01-03,Empada de frango,Salgados,63,7.0,2.2,0
2025-01-03,Esfiha de carne,Salgados,112,6.5,2.0,0
2025-01-03,Misto quente,Lanches,55,9.0,3.0,0
2025-01-03,Pudim (fatia),Doces,39,10.0,3.2,0
2025-01-03,Pão de batata,Salgados,85,6.0,1.8,0
2025-01-03,Pão de forma caseiro,Pães,34,12.0,4.5,0
2025-01-03,Pão de queijo,Pães,175,3.5,1.1,0
2025-01-03,Pão francês,Pães,855,0.9,0.3,0
2025-01-03,Pão na chapa,Lanches,126,6.0,1.5,0
2025-01-03,Sanduíche natural,Lanches,47,14.0,5.5,0
2025-01-03,Sonho,Doces,72,6.0,1.9,0
2025-01-03,Suco de laranja natural,Bebidas,97,9.0,3.0,0
2025-01-03,Torta de limão (fatia),Doces,19,11.0,3.5,0
2025-01-04,Baguete,Pães,35,8.0,2.6,0
2025-01-04,Bolo de cenoura (fatia),Doces,50,7.0,2.0,0
2025-01-04,Brigadeiro,Doces,128,3.0,0.9,0
2025-01-04,Coxinha,Salgados,98,7.5,2.3,0
2025-01-04,Croissant,Pães,63,7.0,2.4,0
2025-01-04,Empada de frango,Salgados,51,7.0,2.2,0
2025-01-04,Esfiha de carne,Salgados,59,6.5,2.0,0
2025-01-04,Misto quente,Lanches,88,9.0,3.0,0
2025-01-04,Pudim (fatia),Doces,43,10.0,3.2,0
2025-01-04,Pão de batata,Salgados,33,6.0,1.8,0
2025-01-04,Pão de forma caseiro,Pães,48,12.0,4.5,0
2025-01-04,Pão de queijo,Pães,220,3.5,1.1,0
2025-01-04,Pão francês,Pães,995,0.9,0.3,0
2025-01-04,Pão na chapa,Lanches,143,6.0,1.5,0
2025-01-04,Sanduíche natural,Lanches,42,14.0,5.5,0
2025-01-04,Sonho,Doces,73,6.0,1.9,0
2025-01-04,Suco de laranja natural,Bebidas,83,9.0,3.0,0
2025-01-04,Torta de limão (fatia),Doces,48,11.0,3.5,0
2025-01-05,Baguete,Pães,68,8.0,2.6,0
2025-01-05,Bolo de cenoura (fatia),Doces,159,5.95,2.0,1
2025-01-05,Brigadeiro,Doces,78,3.0,0.9,0
2025-01-05,Coxinha,Salgados,110,7.5,2.3,0
2025-01-05,Croissant,Pães,130,7.0,2.4,0
2025-01-05,Empada de frango,Salgados,118,5.95,2.2,1
2025-01-05,Esfiha de carne,Salgados,55,6.5,2.0,0
2025-01-05,Misto quente,Lanches,62,9.0,3.0,0
2025-01-05,Pudim (fatia),Doces,31,10.0,3.2,0
2025-01-05,Pão de batata,Salgados,74,6.0,1.8,0
2025-01-05,Pão de forma caseiro,Pães,45,12.0,4.5,0
2025-01-05,Pão de queijo,Pães,367,3.5,1.1,0
2025-01-05,Pão francês,Pães,2269,0.9,0.3,0
2025-01-05,Pão na chapa,Lanches,202,6.0,1.5,0
2025-01-05,Sanduíche natural,Lanches,49,14.0,5.5,0
2025-01-05,Sonho,Doces,122,6.0,1.9,0
2025-01-05,Suco de laranja natural,Bebidas,133,9.0,3.0,0
2025-01-05,Torta de limão (fatia),Doces,57,11.0,3.5,0
2025-01-06,Baguete,Pães,25,8.0,2.6,0
2025-01-06,Bolo de cenoura (fatia),Doces,51,7.0,2.0,0
2025-01-06,Brigadeiro,Doces,105,3.0,0.9,0
2025-01-06,Coxinha,Salgados,163,7.5,2.3,0
2025-01-06,Croissant,Pães,93,7.0,2.4,0
2025-01-06,Empada de frango,Salgados,74,7.0,2.2,0
2025-01-06,Esfiha de carne,Salgados,77,6.5,2.0,0
2025-01-06,Misto quente,Lanches,116,9.0,3.0,0
2025-01-06,Pudim (fatia),Doces,24,10.0,3.2,0
2025-01-06,Pão de batata,Salgados,84,6.0,1.8,0
2025-01-06,Pão de forma caseiro,Pães,36,12.0,4.5,0
2025-01-06,Pão de queijo,Pães,197,3.5,1.1,0
2025-01-06,Pão francês,Pães,1425,0.9,0.3,0
2025-01-06,Pão na chapa,Lanches,164,6.0,1.5,0
2025-01-06,Sanduíche natural,Lanches,54,14.0,5.5,0
2025-01-06,Sonho,Doces,118,6.0,1.9,0
2025-01-06,Suco de laranja natural,Bebidas,64,9.0,3.0,0
2025-01-06,Torta de limão (fatia),Doces,24,11.0,3.5,0
2025-01-07,Baguete,Pães,48,8.0,2.6,0
2025-01-07,Bolo de cenoura (fatia),Doces,39,7.0,2.0,0
2025-01-07,Brigadeiro,Doces,55,3.0,0.9,0
2025-01-07,Coxinha,Salgados,129,7.5,2.3,0
2025-01-07,Croissant,Pães,84,7.0,2.4,0
2025-01-07,Empada de frango,Salgados,65,7.0,2.2,0
2025-01-07,Esfiha de carne,Salgados,94,6.5,2.0,0
2025-01-07,Misto quente,Lanches,82,9.0,3.0,0
2025-01-07,Pudim (fatia),Doces,27,10.0,3.2,0
2025-01-07,Pão de batata,Salgados,35,6.0,1.8,0
2025-01-07,Pão de forma caseiro,Pães,22,10.2,4.5,1
2025-01-07,Pão de queijo,Pães,213,3.5,1.1,0
2025-01-07,Pão francês,Pães,969,0.9,0.3,0
2025-01-07,Pão na chapa,Lanches,137,6.0,1.5,0
2025-01-07,Sanduíche natural,Lanches,55,14.0,5.5,0
2025-01-07,Sonho,Doces,68,6.0,1.9,0
2025-01-07,Suco de laranja natural,Bebidas,56,9.0,3.0,0
2025-01-07,Torta de limão (fatia),Doces,35,11.0,3.5,0
2025-01-08,Baguete,Pães,79,8.0,2.6,0
2025-01-08,Bolo de cenoura (fatia),Doces,58,7.0,2.0,0
2025-01-08,Brigadeiro,Doces,148,3.0,0.9,0
2025-01-08,Coxinha,Salgados,180,7.5,2.3,0
2025-01-08,Croissant,Pães,58,7.0,2.4,0
2025-01-08,Empada de frango,Salgados,127,5.95,2.2,1
2025-01-08,Esfiha de carne,Salgados,129,6.5,2.0,0
2025-01-08,Misto quente,Lanches,56,9.0,3.0,0
2025-01-08,Pudim (fatia),Doces,16,10.0,3.2,0
2025-01-08,Pão de batata,Salgados,61,6.0,1.8,0
2025-01-08,Pão de forma caseiro,Pães,30,12.0,4.5,0
2025-01-08,Pão de queijo,Pães,206,3.5,1.1,0
2025-01-08,Pão francês,Pães,918,0.9,0.3,0
2025-01-08,Pão na chapa,Lanches,128,6.0,1.5,0
2025-01-08,Sanduíche natural,Lanches,80,14.0,5.5,0
2025-01-08,Sonho,Doces,43,6.0,1.9,0
2025-01-08,Suco de laranja natural,Bebidas,164,9.0,3.0,0
2025-01-08,Torta de limão (fatia),Doces,29,11.0,3.5,0
2025-01-09,Baguete,Pães,48,8.0,2.6,0
2025-01-09,Bolo de cenoura (fatia),Doces,55,7.0,2.0,0
2025-01-09,Brigadeiro,Doces,68,3.0,0.9,0
2025-01-09,Coxinha,Salgados,183,7.5,2.3,0
2025-01-09,Croissant,Pães,93,7.0,2.4,0
2025-01-09,Empada de frango,Salgados,106,7.0,2.2,0
2025-01-09,Esfiha de carne,Salgados,118,6.5,2.0,0
2025-01-09,Misto quente,Lanches,91,9.0,3.0,0
2025-01-09,Pudim (fatia),Doces,23,10.0,3.2,0
2025-01-09,Pão de batata,Salgados,64,6.0,1.8,0
2025-01-09,Pão de forma caseiro,Pães,20,12.0,4.5,0
2025-01-09,Pão de queijo,Pães,174,3.5,1.1,0
2025-01-09,Pão francês,Pães,729,0.9,0.3,0
2025-01-09,Pão na chapa,Lanches,122,6.0,1.5,0
2025-01-09,Sanduíche natural,Lanches,52,14.0,5.5,0
2025-01-09,Sonho,Doces,88,6.0,1.9,0
2025-01-09,Suco de laranja natural,Bebidas,109,9.0,3.0,0
2025-01-09,Torta de limão (fatia),Doces,29,11.0,3.5,0
2025-01-10,Baguete,Pães,70,8.0,2.6,0
2025-01-10,Bolo de cenoura (fatia),Doces,98,7.0,2.0,0
2025-01-10,Brigadeiro,Doces,125,3.0,0.9,0
2025-01-10,Coxinha,Salgados,184,7.5,2.3,0
2025-01-10,Croissant,Pães,71,7.0,2.4,0
2025-01-10,Empada de frango,Salgados,71,7.0,2.2,0
2025-01-10,Esfiha de carne,Salgados,97,6.5,2.0,0
2025-01-10,Misto quente,Lanches,114,9.0,3.0,0
2025-01-10,Pudim (fatia),Doces,37,10.0,3.2,0
2025-01-10,Pão de batata,Salgados,58,6.0,1.8,0
2025-01-10,Pão de forma caseiro,Pães,43,12.0,4.5,0
2025-01-10,Pão de queijo,Pães,179,3.5,1.1,0
2025-01-10,Pão francês,Pães,1398,0.9,0.3,0
2025-01-10,Pão na chapa,Lanches,170,6.0,1.5,0
2025-01-10,Sanduíche natural,Lanches,85,14.0,5.5,0
2025-01-10,Sonho,Doces,82,6.0,1.9,0
2025-01-10,Suco de laranja natural,Bebidas,90,7.65,3.0,1
2025-01-10,Torta de limão (fatia),Doces,51,11.0,3.5,0
2025-01-11,Baguete,Pães,56,8.0,2.6,0
2025-01-11,Bolo de cenoura (fatia),Doces,99,7.0,2.0,0
2025-01-11,Brigadeiro,Doces,183,3.0,0.9,0
2025-01-11,Coxinha,Salgados,120,7.5,2.3,0
2025-01-11,Croissant,Pães,66,7.0,2.4,0
2025-01-11,Empada de frango,Salgados,83,7.0,2.2,0
2025-01-11,Esfiha de carne,Salgados,115,6.5,2.0,0
2025-01-11,Misto quente,Lanches,82,9.0,3.0,0
2025-01-11,Pudim (fatia),Doces,57,10.0,3.2,0
2025-01-11,Pão de batata,Salgados,40,6.0,1.8,0
2025-01-11,Pão de forma caseiro,Pães,32,12.0,4.5,0
2025-01-11,Pão de queijo,Pães,329,3.5,1.1,0
2025-01-11,Pão francês,Pães,1512,0.9,0.3,0
2025-01-11,Pão na chapa,Lanches,132,6.0,1.5,0
2025-01-11,Sanduíche natural,Lanches,51,14.0,5.5,0
2025-01-11,Sonho,Doces,71,6.0,1.9,0
2025-01-11,Suco de laranja natural,Bebidas,121,9.0,3.0,0
2025-01-11,Torta de limão (fatia),Doces,50,11.0,3.5,0
2025-01-12,Baguete,Pães,34,8.0,2.6,0
2025-01-12,Bolo de cenoura (fatia),Doces,86,7.0,2.0,0
2025-01-12,Brigadeiro,Doces,246,3.0,0.9,0
2025-01-12,Coxinha,Salgados,102,7.5,2.3,0
2025-01-12,Croissant,Pães,53,7.0,2.4,0
2025-01-12,Empada de frango,Salgados,62,7.0,2.2,0
2025-01-12,Esfiha de carne,Salgados,52,6.5,2.0,0
2025-01-12,Misto quente,Lanches,61,7.65,3.0,1
2025-01-12,Pudim (fatia),Doces,61,10.0,3.2,0
2025-01-12,Pão de batata,Salgados,27,6.0,1.8,0
2025-01-12,Pão de forma caseiro,Pães,55,12.0,4.5,0
2025-01-12,Pão de queijo,Pães,269,3.5,1.1,0
2025-01-12,Pão francês,Pães,1003,0.9,0.3,0
2025-01-12,Pão na chapa,Lanches,151,6.0,1.5,0
2025-01-12,Sanduíche natural,Lanches,51,14.0,5.5,0
2025-01-12,Sonho,Doces,81,6.0,1.9,0
2025-01-12,Suco de laranja natural,Bebidas,143,9.0,3.0,0
2025-01-12,Torta de limão (fatia),Doces,27,11.0,3.5,0
2025-01-13,Baguete,Pães,49,8.0,2.6,0
2025-01-13,Bolo de cenoura (fatia),Doces,70,7.0,2.0,0
2025-01-13,Brigadeiro,Doces,63,3.0,0.9,0
2025-01-13,Coxinha,Salgados,132,7.5,2.3,0
2025-01-13,Croissant,Pães,37,7.0,2.4,0
2025-01-13,Empada de frango,Salgados,67,7.0,2.2,0
